customer_id,merchant_id,external_customer_id,segment,success_rate,avg_value,preferred_method
2160,0,cust_00002160,REGULAR,0.8686,5220.39,UPI
2161,1,cust_00002161,NEW,0.524,553.79,NETBANKING
2162,2,cust_00002162,REGULAR,0.7415,1034.38,NETBANKING
2163,3,cust_00002163,NEW,0.6857,767.85,NETBANKING
2164,4,cust_00002164,REGULAR,0.926,2019.78,UPI
2165,0,cust_00002165,REGULAR,0.9457,2860.07,UPI
2166,1,cust_00002166,REGULAR,0.8187,1776.99,NETBANKING
2167,2,cust_00002167,REGULAR,0.6817,7815.16,WALLET
2168,3,cust_00002168,REGULAR,0.828,4165.34,CARD
2169,4,cust_00002169,REGULAR,0.8858,3010.35,UPI
2170,0,cust_00002170,REGULAR,0.8153,941.2,NETBANKING
2171,1,cust_00002171,REGULAR,0.8545,1810.91,NETBANKING
2172,2,cust_00002172,REGULAR,0.8988,2277.2,WALLET
2173,3,cust_00002173,REGULAR,0.8701,714.8,WALLET
2174,4,cust_00002174,NEW,0.6764,2459.12,NETBANKING
2175,0,cust_00002175,REGULAR,0.7482,6116.68,WALLET
2176,1,cust_00002176,CHURN_RISK,0.4651,1727.36,CARD
2177,2,cust_00002177,NEW,0.8369,1771.37,NETBANKING
2178,3,cust_00002178,CHURN_RISK,0.378,2397.45,NETBANKING
2179,4,cust_00002179,NEW,0.7983,1961.62,NETBANKING
2180,0,cust_00002180,PREMIUM,0.7117,5366.68,WALLET
2181,1,cust_00002181,REGULAR,0.7774,11984.57,WALLET
2182,2,cust_00002182,REGULAR,0.8706,704.43,UPI
2183,3,cust_00002183,NEW,0.7651,1214.98,WALLET
2184,4,cust_00002184,REGULAR,0.7299,1287.7,WALLET
2185,0,cust_00002185,REGULAR,0.8641,5888.92,NETBANKING
2186,1,cust_00002186,CHURN_RISK,0.2551,2404.73,WALLET
2187,2,cust_00002187,PREMIUM,0.9351,14768.87,WALLET
2188,3,cust_00002188,REGULAR,0.7095,1726.24,WALLET
2189,4,cust_00002189,NEW,0.5353,1521.03,CARD
2190,0,cust_00002190,PREMIUM,0.9439,3997.95,UPI
2191,1,cust_00002191,REGULAR,0.7461,2259.59,UPI
2192,2,cust_00002192,NEW,0.6148,1442.48,CARD
2193,3,cust_00002193,PREMIUM,0.9641,2870.75,CARD
2194,4,cust_00002194,REGULAR,0.8982,5692.15,UPI
2195,0,cust_00002195,REGULAR,0.8659,1628.9,CARD
2196,1,cust_00002196,NEW,0.8736,1464.08,CARD
2197,2,cust_00002197,PREMIUM,0.9805,4769.12,NETBANKING
2198,3,cust_00002198,CHURN_RISK,0.3343,2531.19,CARD
2199,4,cust_00002199,NEW,0.7384,2523.68,UPI
2200,0,cust_00002200,REGULAR,0.6796,1710.06,UPI
2201,1,cust_00002201,REGULAR,0.6858,3986.07,NETBANKING
2202,2,cust_00002202,REGULAR,0.9149,2955.23,UPI
2203,3,cust_00002203,NEW,0.4,681.77,NETBANKING
2204,4,cust_00002204,REGULAR,0.9528,913.48,NETBANKING
2205,0,cust_00002205,REGULAR,0.7114,2467.56,NETBANKING
2206,1,cust_00002206,PREMIUM,0.9498,5636.79,CARD
2207,2,cust_00002207,CHURN_RISK,0.619,1645.23,NETBANKING
2208,3,cust_00002208,REGULAR,0.7512,1853.95,CARD
2209,4,cust_00002209,NEW,0.6718,2504.3,CARD
2210,0,cust_00002210,REGULAR,0.7643,4057.76,WALLET
2211,1,cust_00002211,CHURN_RISK,0.5302,2526.96,CARD
2212,2,cust_00002212,PREMIUM,0.903,12047.51,NETBANKING
2213,3,cust_00002213,PREMIUM,0.7843,9615.51,NETBANKING
2214,4,cust_00002214,CHURN_RISK,0.4109,5555.49,CARD
2215,0,cust_00002215,CHURN_RISK,0.4324,614.02,WALLET
2216,1,cust_00002216,REGULAR,0.7489,1428.06,WALLET
2217,2,cust_00002217,REGULAR,0.8164,1142.74,NETBANKING
2218,3,cust_00002218,REGULAR,0.9125,1896.47,WALLET
2219,4,cust_00002219,REGULAR,0.7689,3048.92,WALLET
2220,0,cust_00002220,REGULAR,0.8088,7886.75,UPI
2221,1,cust_00002221,NEW,0.8626,770.47,WALLET
2222,2,cust_00002222,REGULAR,0.8255,3639.64,NETBANKING
2223,3,cust_00002223,NEW,0.6709,1590.62,UPI
2224,4,cust_00002224,PREMIUM,0.9408,4694.18,NETBANKING
2225,0,cust_00002225,PREMIUM,0.9314,15921.24,NETBANKING
2226,1,cust_00002226,NEW,0.6952,2208.34,NETBANKING
2227,2,cust_00002227,REGULAR,0.8706,778.38,WALLET
2228,3,cust_00002228,NEW,0.7575,1997.89,CARD
2229,4,cust_00002229,PREMIUM,0.8911,12198.83,NETBANKING
2230,0,cust_00002230,CHURN_RISK,0.5238,5237.05,WALLET
2231,1,cust_00002231,NEW,0.6183,2287.03,WALLET
2232,2,cust_00002232,NEW,0.733,1165.2,UPI
2233,3,cust_00002233,PREMIUM,0.934,16277.61,UPI
2234,4,cust_00002234,REGULAR,0.8891,2517.71,WALLET
2235,0,cust_00002235,REGULAR,0.5642,1420.9,NETBANKING
2236,1,cust_00002236,REGULAR,0.7753,3073.22,UPI
2237,2,cust_00002237,REGULAR,0.9018,4684.34,UPI
2238,3,cust_00002238,PREMIUM,0.9114,7310.63,NETBANKING
2239,4,cust_00002239,REGULAR,0.9346,4038.27,UPI
2240,0,cust_00002240,REGULAR,0.7795,4567.17,WALLET
2241,1,cust_00002241,REGULAR,0.7988,2411.27,UPI
2242,2,cust_00002242,REGULAR,0.7008,2007.2,NETBANKING
2243,3,cust_00002243,REGULAR,0.8204,5484.35,WALLET
2244,4,cust_00002244,REGULAR,0.6372,2769.47,NETBANKING
2245,0,cust_00002245,REGULAR,0.8323,1900.2,UPI
2246,1,cust_00002246,REGULAR,0.7444,3066.88,NETBANKING
2247,2,cust_00002247,REGULAR,0.7729,9093.45,UPI
2248,3,cust_00002248,NEW,0.6198,1782.51,NETBANKING
2249,4,cust_00002249,REGULAR,0.6889,1321.05,WALLET
2250,0,cust_00002250,REGULAR,0.7874,1790.23,CARD
2251,1,cust_00002251,CHURN_RISK,0.3178,3634.46,UPI
2252,2,cust_00002252,REGULAR,0.8886,2998.64,UPI
2253,3,cust_00002253,CHURN_RISK,0.3339,2421.56,NETBANKING
2254,4,cust_00002254,NEW,0.7615,1393.78,NETBANKING
2255,0,cust_00002255,PREMIUM,0.8997,10488.5,CARD
2256,1,cust_00002256,REGULAR,0.8008,4396.71,CARD
2257,2,cust_00002257,NEW,0.8171,4080.14,WALLET
2258,3,cust_00002258,CHURN_RISK,0.4569,1240.91,WALLET
2259,4,cust_00002259,REGULAR,0.7614,3144.2,CARD
2260,0,cust_00002260,PREMIUM,0.9513,4468.86,UPI
2261,1,cust_00002261,REGULAR,0.8223,1659.96,UPI
2262,2,cust_00002262,PREMIUM,0.9578,15199.03,UPI
2263,3,cust_00002263,NEW,0.8832,1076.85,UPI
2264,4,cust_00002264,REGULAR,0.84,2424.22,UPI
2265,0,cust_00002265,NEW,0.5774,589.04,WALLET
2266,1,cust_00002266,NEW,0.8047,708.48,CARD
2267,2,cust_00002267,REGULAR,0.9349,2088.68,CARD
2268,3,cust_00002268,REGULAR,0.8197,2419.33,CARD
2269,4,cust_00002269,NEW,0.6611,1574.79,CARD
2270,0,cust_00002270,NEW,0.7412,1174.34,CARD
2271,1,cust_00002271,NEW,0.6742,2287.99,NETBANKING
2272,2,cust_00002272,PREMIUM,0.9145,12265.2,NETBANKING
2273,3,cust_00002273,REGULAR,0.694,1548.42,WALLET
2274,4,cust_00002274,REGULAR,0.8476,3991.55,CARD
2275,0,cust_00002275,NEW,0.629,1580.35,CARD
2276,1,cust_00002276,REGULAR,0.8184,2123.25,CARD
2277,2,cust_00002277,REGULAR,0.6955,1326.38,CARD
2278,3,cust_00002278,REGULAR,0.7545,1396.68,WALLET
2279,4,cust_00002279,REGULAR,0.9118,4322.33,NETBANKING
2280,0,cust_00002280,NEW,0.4876,872.46,WALLET
2281,1,cust_00002281,REGULAR,0.9067,6769.11,UPI
2282,2,cust_00002282,PREMIUM,0.7894,3402.38,NETBANKING
2283,3,cust_00002283,NEW,0.5737,4665.44,UPI
2284,4,cust_00002284,NEW,0.6999,1143.9,UPI
2285,0,cust_00002285,REGULAR,0.9826,1316.88,WALLET
2286,1,cust_00002286,REGULAR,0.9155,1249.64,NETBANKING
2287,2,cust_00002287,CHURN_RISK,0.2658,1458.91,WALLET
2288,3,cust_00002288,NEW,0.6254,1293.94,UPI
2289,4,cust_00002289,REGULAR,0.7931,1463.02,UPI
2290,0,cust_00002290,REGULAR,0.8307,1913.43,WALLET
2291,1,cust_00002291,REGULAR,0.8605,1080.36,NETBANKING
2292,2,cust_00002292,PREMIUM,0.9072,12634.98,CARD
2293,3,cust_00002293,NEW,0.5819,869.14,WALLET
2294,4,cust_00002294,PREMIUM,0.9501,7792.58,WALLET
2295,0,cust_00002295,PREMIUM,0.9556,8078.03,CARD
2296,1,cust_00002296,NEW,0.4769,2264.11,UPI
2297,2,cust_00002297,CHURN_RISK,0.2879,2135.67,UPI
2298,3,cust_00002298,NEW,0.7939,2907.36,WALLET
2299,4,cust_00002299,REGULAR,0.749,4481.14,WALLET
2300,0,cust_00002300,REGULAR,0.9453,3325.56,NETBANKING
2301,1,cust_00002301,REGULAR,0.8104,1272.09,CARD
2302,2,cust_00002302,REGULAR,0.8865,1685.39,NETBANKING
2303,3,cust_00002303,REGULAR,0.803,5837.88,CARD
2304,4,cust_00002304,REGULAR,0.9468,3100.03,UPI
2305,0,cust_00002305,REGULAR,0.8408,2255.58,UPI
2306,1,cust_00002306,NEW,0.5773,2134.62,WALLET
2307,2,cust_00002307,CHURN_RISK,0.6299,1046.43,UPI
2308,3,cust_00002308,PREMIUM,0.846,13709.73,NETBANKING
2309,4,cust_00002309,REGULAR,0.6185,1082.74,CARD
2310,0,cust_00002310,REGULAR,0.7978,1416.2,WALLET
2311,1,cust_00002311,REGULAR,0.9067,653.9,WALLET
2312,2,cust_00002312,REGULAR,0.7463,1857.08,CARD
2313,3,cust_00002313,REGULAR,0.6743,1601.73,NETBANKING
2314,4,cust_00002314,NEW,0.7002,981.32,UPI
2315,0,cust_00002315,REGULAR,0.6339,6350.0,CARD
2316,1,cust_00002316,CHURN_RISK,0.2,3739.96,UPI
2317,2,cust_00002317,PREMIUM,0.8298,11634.9,UPI
2318,3,cust_00002318,PREMIUM,0.9035,7543.84,WALLET
2319,4,cust_00002319,REGULAR,0.5517,1631.28,UPI
2320,0,cust_00002320,PREMIUM,0.9387,13803.67,WALLET
2321,1,cust_00002321,REGULAR,0.7224,1554.48,UPI
2322,2,cust_00002322,CHURN_RISK,0.2,1351.09,NETBANKING
2323,3,cust_00002323,REGULAR,0.8678,3034.22,CARD
2324,4,cust_00002324,REGULAR,0.7737,4178.87,NETBANKING
2325,0,cust_00002325,REGULAR,0.8037,4670.73,WALLET
2326,1,cust_00002326,REGULAR,0.8973,1338.33,WALLET
2327,2,cust_00002327,REGULAR,0.5,1379.87,WALLET
2328,3,cust_00002328,REGULAR,0.8213,2131.32,NETBANKING
2329,4,cust_00002329,NEW,0.4,3584.29,CARD
2330,0,cust_00002330,PREMIUM,0.7365,16015.69,WALLET
2331,1,cust_00002331,REGULAR,0.807,6243.77,WALLET
2332,2,cust_00002332,NEW,0.6322,806.6,CARD
2333,3,cust_00002333,NEW,0.7922,351.61,UPI
2334,4,cust_00002334,REGULAR,0.9362,2540.72,UPI
2335,0,cust_00002335,REGULAR,0.8074,10516.7,NETBANKING
2336,1,cust_00002336,PREMIUM,0.7773,9698.4,NETBANKING
2337,2,cust_00002337,REGULAR,0.8759,1452.97,WALLET
2338,3,cust_00002338,PREMIUM,0.9859,7025.47,CARD
2339,4,cust_00002339,NEW,0.6103,1335.95,WALLET
2340,0,cust_00002340,REGULAR,0.8398,3545.83,WALLET
2341,1,cust_00002341,NEW,0.5938,3672.99,WALLET
2342,2,cust_00002342,PREMIUM,0.8977,8456.51,NETBANKING
2343,3,cust_00002343,NEW,0.6615,3146.99,UPI
2344,4,cust_00002344,NEW,0.7282,1362.34,CARD
2345,0,cust_00002345,PREMIUM,0.9296,16408.58,NETBANKING
2346,1,cust_00002346,PREMIUM,0.7316,11215.68,UPI
2347,2,cust_00002347,PREMIUM,0.9181,7089.23,UPI
2348,3,cust_00002348,NEW,0.6634,1052.44,WALLET
2349,4,cust_00002349,REGULAR,0.9581,2175.01,WALLET
2350,0,cust_00002350,REGULAR,0.856,1370.1,UPI
2351,1,cust_00002351,REGULAR,0.6776,3648.47,NETBANKING
2352,2,cust_00002352,NEW,0.6756,590.03,UPI
2353,3,cust_00002353,REGULAR,0.6637,1587.81,UPI
2354,4,cust_00002354,REGULAR,0.7946,1059.56,WALLET
2355,0,cust_00002355,CHURN_RISK,0.2,3796.89,WALLET
2356,1,cust_00002356,REGULAR,0.78,2465.83,NETBANKING
2357,2,cust_00002357,NEW,0.7054,5131.5,NETBANKING
2358,3,cust_00002358,PREMIUM,0.6129,3968.35,CARD
2359,4,cust_00002359,REGULAR,0.7302,2871.07,UPI
2360,0,cust_00002360,NEW,0.8363,909.12,WALLET
2361,1,cust_00002361,NEW,0.4208,301.69,UPI
2362,2,cust_00002362,NEW,0.7551,777.42,CARD
2363,3,cust_00002363,REGULAR,0.7895,2111.32,UPI
2364,4,cust_00002364,REGULAR,0.8798,3475.86,WALLET
2365,0,cust_00002365,REGULAR,0.6877,2212.48,NETBANKING
2366,1,cust_00002366,REGULAR,0.7138,3358.11,CARD
2367,2,cust_00002367,REGULAR,0.8112,4498.16,CARD
2368,3,cust_00002368,REGULAR,0.8814,2145.86,WALLET
2369,4,cust_00002369,REGULAR,0.6511,2702.38,CARD
2370,0,cust_00002370,REGULAR,0.9087,2742.45,WALLET
2371,1,cust_00002371,REGULAR,0.7613,1493.62,UPI
2372,2,cust_00002372,PREMIUM,0.8194,6912.01,NETBANKING
2373,3,cust_00002373,NEW,0.8461,1748.95,CARD
2374,4,cust_00002374,REGULAR,0.6036,5996.92,UPI
2375,0,cust_00002375,PREMIUM,0.7864,6983.14,WALLET
2376,1,cust_00002376,NEW,0.6864,504.74,NETBANKING
2377,2,cust_00002377,NEW,0.5931,825.28,NETBANKING
2378,3,cust_00002378,REGULAR,0.9424,6714.96,WALLET
2379,4,cust_00002379,REGULAR,0.677,3150.29,WALLET
2380,0,cust_00002380,PREMIUM,0.9567,15537.26,NETBANKING
2381,1,cust_00002381,PREMIUM,0.9756,7436.46,UPI
2382,2,cust_00002382,NEW,0.6094,657.02,WALLET
2383,3,cust_00002383,CHURN_RISK,0.2,1975.85,UPI
2384,4,cust_00002384,PREMIUM,0.9534,15929.13,UPI
2385,0,cust_00002385,NEW,0.5515,1044.77,CARD
2386,1,cust_00002386,PREMIUM,0.8612,9802.64,WALLET
2387,2,cust_00002387,REGULAR,0.6886,3154.44,CARD
2388,3,cust_00002388,NEW,0.613,707.56,UPI
2389,4,cust_00002389,REGULAR,0.7504,4990.57,UPI
2390,0,cust_00002390,PREMIUM,0.9433,5892.67,UPI
2391,1,cust_00002391,REGULAR,0.839,2433.49,CARD
2392,2,cust_00002392,CHURN_RISK,0.5387,2413.3,CARD
2393,3,cust_00002393,REGULAR,0.9547,2991.45,CARD
2394,4,cust_00002394,REGULAR,0.6749,851.55,UPI
2395,0,cust_00002395,PREMIUM,0.9397,7656.26,NETBANKING
2396,1,cust_00002396,REGULAR,0.7978,1812.07,CARD
2397,2,cust_00002397,REGULAR,0.8164,2873.42,UPI
2398,3,cust_00002398,NEW,0.7377,1575.92,CARD
2399,4,cust_00002399,NEW,0.6589,864.59,NETBANKING
2400,0,cust_00002400,NEW,0.6344,1008.3,UPI
2401,1,cust_00002401,NEW,0.6775,2289.46,CARD
2402,2,cust_00002402,REGULAR,0.9116,1733.48,NETBANKING
2403,3,cust_00002403,REGULAR,0.8456,1026.32,UPI
2404,4,cust_00002404,REGULAR,0.7658,3178.77,WALLET
2405,0,cust_00002405,REGULAR,0.8623,1740.79,WALLET
2406,1,cust_00002406,CHURN_RISK,0.6121,749.81,UPI
2407,2,cust_00002407,NEW,0.7624,988.9,WALLET
2408,3,cust_00002408,CHURN_RISK,0.2,1196.77,CARD
2409,4,cust_00002409,REGULAR,0.7811,3615.18,NETBANKING
2410,0,cust_00002410,REGULAR,0.715,3753.84,NETBANKING
2411,1,cust_00002411,REGULAR,0.928,7550.63,UPI
2412,2,cust_00002412,PREMIUM,0.9203,8172.58,NETBANKING
2413,3,cust_00002413,REGULAR,0.9032,2309.44,NETBANKING
2414,4,cust_00002414,REGULAR,0.8589,1444.98,WALLET
2415,0,cust_00002415,PREMIUM,0.921,8672.89,WALLET
2416,1,cust_00002416,CHURN_RISK,0.2641,1177.03,CARD
2417,2,cust_00002417,PREMIUM,0.9168,10785.36,CARD
2418,3,cust_00002418,REGULAR,0.8327,1182.16,NETBANKING
2419,4,cust_00002419,NEW,0.6894,2546.44,CARD
2420,0,cust_00002420,PREMIUM,0.9255,21359.73,CARD
2421,1,cust_00002421,CHURN_RISK,0.3151,492.73,NETBANKING
2422,2,cust_00002422,NEW,0.6823,1461.52,UPI
2423,3,cust_00002423,PREMIUM,0.9034,10090.82,NETBANKING
2424,4,cust_00002424,NEW,0.4732,2145.11,CARD
2425,0,cust_00002425,REGULAR,0.6965,1627.51,UPI
2426,1,cust_00002426,NEW,0.7873,2373.69,CARD
2427,2,cust_00002427,NEW,0.6721,1930.54,CARD
2428,3,cust_00002428,NEW,0.6997,1441.62,WALLET
2429,4,cust_00002429,REGULAR,0.8577,4130.86,WALLET
2430,0,cust_00002430,REGULAR,0.862,1741.54,WALLET
2431,1,cust_00002431,NEW,0.6051,3128.19,NETBANKING
2432,2,cust_00002432,CHURN_RISK,0.5139,1219.66,UPI
2433,3,cust_00002433,REGULAR,0.8692,1439.14,NETBANKING
2434,4,cust_00002434,NEW,0.6395,6399.16,UPI
2435,0,cust_00002435,REGULAR,0.8381,2100.11,WALLET
2436,1,cust_00002436,NEW,0.9316,789.09,WALLET
2437,2,cust_00002437,CHURN_RISK,0.3677,1235.84,WALLET
2438,3,cust_00002438,REGULAR,0.7837,1324.36,WALLET
2439,4,cust_00002439,REGULAR,0.8678,3355.12,UPI
2440,0,cust_00002440,REGULAR,0.7058,4534.28,NETBANKING
2441,1,cust_00002441,REGULAR,0.7085,1699.17,WALLET
2442,2,cust_00002442,REGULAR,0.9061,2355.15,WALLET
2443,3,cust_00002443,PREMIUM,0.9474,9994.17,NETBANKING
2444,4,cust_00002444,REGULAR,0.8362,2584.45,NETBANKING
2445,0,cust_00002445,REGULAR,0.8123,2457.98,NETBANKING
2446,1,cust_00002446,REGULAR,0.8756,3421.9,NETBANKING
2447,2,cust_00002447,NEW,0.6877,801.08,WALLET
2448,3,cust_00002448,NEW,0.5842,1137.75,CARD
2449,4,cust_00002449,REGULAR,0.6587,8956.26,CARD
2450,0,cust_00002450,NEW,0.4474,1434.32,WALLET
2451,1,cust_00002451,REGULAR,0.7276,2874.95,WALLET
2452,2,cust_00002452,REGULAR,0.7456,5616.88,UPI
2453,3,cust_00002453,REGULAR,0.8386,916.0,NETBANKING
2454,4,cust_00002454,PREMIUM,0.9061,6321.68,WALLET
2455,0,cust_00002455,REGULAR,0.8973,3587.99,UPI
2456,1,cust_00002456,REGULAR,0.8599,2739.44,WALLET
2457,2,cust_00002457,NEW,0.4428,1823.89,CARD
2458,3,cust_00002458,NEW,0.7138,1175.11,CARD
2459,4,cust_00002459,PREMIUM,0.8977,7616.37,NETBANKING
2460,0,cust_00002460,REGULAR,0.8785,2269.27,CARD
2461,1,cust_00002461,REGULAR,0.7464,2439.67,WALLET
2462,2,cust_00002462,NEW,0.5731,2387.18,WALLET
2463,3,cust_00002463,NEW,0.8202,236.67,NETBANKING
2464,4,cust_00002464,REGULAR,0.9257,1890.69,NETBANKING
2465,0,cust_00002465,REGULAR,0.7401,1632.88,CARD
2466,1,cust_00002466,REGULAR,0.8135,1882.86,NETBANKING
2467,2,cust_00002467,REGULAR,0.7198,2073.08,UPI
2468,3,cust_00002468,NEW,0.4,1260.75,NETBANKING
2469,4,cust_00002469,NEW,0.8449,610.5,UPI
2470,0,cust_00002470,REGULAR,0.8611,660.47,CARD
2471,1,cust_00002471,REGULAR,0.9127,2090.78,NETBANKING
2472,2,cust_00002472,PREMIUM,0.9612,9305.95,UPI
2473,3,cust_00002473,PREMIUM,0.8978,12607.83,CARD
2474,4,cust_00002474,REGULAR,0.7877,2951.82,NETBANKING
2475,0,cust_00002475,REGULAR,0.9459,646.99,UPI
2476,1,cust_00002476,CHURN_RISK,0.5519,4326.07,CARD
2477,2,cust_00002477,REGULAR,0.7168,2337.66,WALLET
2478,3,cust_00002478,REGULAR,0.7919,1725.32,NETBANKING
2479,4,cust_00002479,PREMIUM,0.8363,8229.38,UPI
2480,0,cust_00002480,REGULAR,0.8488,2907.12,CARD
2481,1,cust_00002481,NEW,0.5004,1408.73,CARD
2482,2,cust_00002482,REGULAR,0.886,2479.97,WALLET
2483,3,cust_00002483,NEW,0.7052,1357.61,WALLET
2484,4,cust_00002484,NEW,0.6343,1966.57,UPI
2485,0,cust_00002485,PREMIUM,0.9113,6678.98,UPI
2486,1,cust_00002486,REGULAR,0.8676,6425.93,UPI
2487,2,cust_00002487,CHURN_RISK,0.3652,880.78,WALLET
2488,3,cust_00002488,REGULAR,0.6847,2654.89,CARD
2489,4,cust_00002489,PREMIUM,0.8736,10120.17,NETBANKING
2490,0,cust_00002490,CHURN_RISK,0.2969,2145.96,CARD
2491,1,cust_00002491,NEW,0.8679,1190.78,WALLET
2492,2,cust_00002492,REGULAR,0.9102,1833.09,WALLET
2493,3,cust_00002493,REGULAR,0.7294,4485.4,CARD
2494,4,cust_00002494,REGULAR,0.8624,1932.95,NETBANKING
2495,0,cust_00002495,NEW,0.6984,2818.24,CARD
2496,1,cust_00002496,REGULAR,0.5845,2275.9,WALLET
2497,2,cust_00002497,PREMIUM,0.914,11674.2,WALLET
2498,3,cust_00002498,NEW,0.4771,1168.17,NETBANKING
2499,4,cust_00002499,CHURN_RISK,0.2,425.04,UPI
