payment_id,merchant_id,customer_id,external_payment_id,amount,currency,payment_method,status,failure_reason,attempt_number,created_at,hour,day_of_week,recent_method_failure_rate,merchant_success_rate,customer_success_rate,segment
14451,2,467,pay_000014451,602.83,INR,UPI,CAPTURED,,1,2026-05-27 01:55:00,1,2,0.08,0.88,0.7568,REGULAR
14452,1,2131,pay_000014452,1213.01,INR,CARD,CAPTURED,,1,2026-05-27 02:02:00,2,2,0.12,0.9,0.8883,REGULAR
14453,1,156,pay_000014453,572.47,INR,CARD,CAPTURED,,1,2026-05-27 02:06:00,2,2,0.12,0.9,0.6934,NEW
14454,3,833,pay_000014454,850.45,INR,CARD,CAPTURED,,1,2026-05-27 02:08:00,2,2,0.12,0.95,0.6361,NEW
14455,3,1038,pay_000014455,3931.63,INR,UPI,CAPTURED,,1,2026-05-27 02:10:00,2,2,0.08,0.95,0.646,NEW
14456,2,2462,pay_000014456,2689.14,INR,WALLET,CAPTURED,,1,2026-05-27 02:16:00,2,2,0.2,0.88,0.5731,NEW
14457,3,1783,pay_000014457,1318.75,INR,UPI,FAILED,AUTHENTICATION_FAILURE,1,2026-05-27 02:20:00,2,2,0.08,0.95,0.6312,REGULAR
14458,4,2474,pay_000014458,4139.7,INR,NETBANKING,CAPTURED,,1,2026-05-27 02:21:00,2,2,0.16,0.91,0.7877,REGULAR
14459,3,1263,pay_000014459,1956.05,INR,CARD,CAPTURED,,1,2026-05-27 02:22:00,2,2,0.12,0.95,0.8448,REGULAR
14460,0,2345,pay_000014460,20143.94,INR,NETBANKING,CAPTURED,,1,2026-05-27 02:22:00,2,2,0.16,0.93,0.9296,PREMIUM
14461,3,1018,pay_000014461,10603.86,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 02:23:00,2,2,0.2,0.95,0.5553,NEW
14462,0,70,pay_000014462,4033.05,INR,NETBANKING,CAPTURED,,1,2026-05-27 02:24:00,2,2,0.16,0.93,0.8295,REGULAR
14463,1,511,pay_000014463,5970.28,INR,NETBANKING,CAPTURED,,1,2026-05-27 02:26:00,2,2,0.16,0.9,0.7802,REGULAR
14464,3,938,pay_000014464,2728.66,INR,CARD,CAPTURED,,1,2026-05-27 02:28:00,2,2,0.12,0.95,0.6849,NEW
14465,3,1708,pay_000014465,5605.91,INR,UPI,CAPTURED,,1,2026-05-27 02:28:00,2,2,0.08,0.95,0.7759,REGULAR
14466,0,525,pay_000014466,157.56,INR,NETBANKING,CAPTURED,,1,2026-05-27 02:30:00,2,2,0.16,0.93,0.7415,NEW
14467,2,632,pay_000014467,4632.21,INR,UPI,CAPTURED,,1,2026-05-27 02:34:00,2,2,0.08,0.88,0.9456,PREMIUM
14468,4,1634,pay_000014468,4196.16,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 02:45:00,2,2,0.2,0.91,0.2964,CHURN_RISK
14469,0,80,pay_000014469,1512.8,INR,WALLET,CAPTURED,,1,2026-05-27 02:45:00,2,2,0.2,0.93,0.7645,REGULAR
14470,3,2208,pay_000014470,1448.02,INR,CARD,CAPTURED,,1,2026-05-27 02:46:00,2,2,0.12,0.95,0.7512,REGULAR
14471,1,2411,pay_000014471,12327.82,INR,UPI,CAPTURED,,1,2026-05-27 02:47:00,2,2,0.08,0.9,0.928,REGULAR
14472,0,2020,pay_000014472,2204.95,INR,WALLET,CAPTURED,,1,2026-05-27 02:49:00,2,2,0.2,0.93,0.7657,REGULAR
14473,1,2356,pay_000014473,2556.93,INR,NETBANKING,CAPTURED,,1,2026-05-27 02:52:00,2,2,0.16,0.9,0.78,REGULAR
14474,4,409,pay_000014474,5077.7,INR,CARD,CAPTURED,,1,2026-05-27 02:54:00,2,2,0.12,0.91,0.9466,PREMIUM
14475,1,536,pay_000014475,2570.42,INR,CARD,CAPTURED,,1,2026-05-27 02:55:00,2,2,0.12,0.9,0.8095,NEW
14476,2,2167,pay_000014476,16062.11,INR,CARD,CAPTURED,,1,2026-05-27 02:55:00,2,2,0.12,0.88,0.6817,REGULAR
14477,1,596,pay_000014477,812.83,INR,CARD,CAPTURED,,1,2026-05-27 02:55:00,2,2,0.12,0.9,0.7839,REGULAR
14478,4,1759,pay_000014478,855.67,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,2026-05-27 02:56:00,2,2,0.08,0.91,0.5547,REGULAR
14479,0,1450,pay_000014479,5814.62,INR,CARD,CAPTURED,,1,2026-05-27 03:00:00,3,2,0.12,0.93,0.2,CHURN_RISK
14480,1,741,pay_000014480,1241.83,INR,WALLET,CAPTURED,,1,2026-05-27 03:06:00,3,2,0.2,0.9,0.8228,REGULAR
14481,3,1068,pay_000014481,2925.99,INR,WALLET,CAPTURED,,1,2026-05-27 03:07:00,3,2,0.2,0.95,0.8311,REGULAR
14482,2,1117,pay_000014482,1182.12,INR,NETBANKING,CAPTURED,,1,2026-05-27 03:12:00,3,2,0.16,0.88,0.7993,NEW
14483,4,2219,pay_000014483,1700.32,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 03:12:00,3,2,0.2,0.91,0.7689,REGULAR
14484,2,1342,pay_000014484,3059.71,INR,CARD,CAPTURED,,1,2026-05-27 03:25:00,3,2,0.12,0.88,0.718,REGULAR
14485,2,1067,pay_000014485,5167.56,INR,CARD,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-27 03:30:00,3,2,0.12,0.88,0.7468,NEW
14486,0,1675,pay_000014486,711.12,INR,UPI,CAPTURED,,1,2026-05-27 03:32:00,3,2,0.08,0.93,0.5759,NEW
14487,4,339,pay_000014487,2423.89,INR,NETBANKING,CAPTURED,,1,2026-05-27 03:37:00,3,2,0.16,0.91,0.6476,NEW
14488,2,802,pay_000014488,2848.36,INR,CARD,FAILED,PAYMENT_METHOD_ISSUE,1,2026-05-27 03:40:00,3,2,0.12,0.88,0.8792,PREMIUM
14489,1,1366,pay_000014489,2505.93,INR,NETBANKING,CAPTURED,,1,2026-05-27 03:44:00,3,2,0.16,0.9,0.7974,REGULAR
14490,4,1544,pay_000014490,2658.03,INR,WALLET,CAPTURED,,1,2026-05-27 03:48:00,3,2,0.2,0.91,0.7393,NEW
14491,3,283,pay_000014491,16966.95,INR,CARD,CAPTURED,,1,2026-05-27 03:48:00,3,2,0.12,0.95,0.8245,PREMIUM
14492,2,772,pay_000014492,1137.62,INR,CARD,FAILED,MERCHANT_CONFIGURATION,1,2026-05-27 03:49:00,3,2,0.12,0.88,0.6552,NEW
14493,3,1118,pay_000014493,6328.74,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,2026-05-27 03:56:00,3,2,0.12,0.95,0.9551,PREMIUM
14494,2,7,pay_000014494,2875.92,INR,NETBANKING,CAPTURED,,1,2026-05-27 03:57:00,3,2,0.16,0.88,0.8476,REGULAR
14495,3,1443,pay_000014495,779.57,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 03:57:00,3,2,0.2,0.95,0.3185,CHURN_RISK
14496,3,2118,pay_000014496,3503.42,INR,UPI,CAPTURED,,1,2026-05-27 03:58:00,3,2,0.08,0.95,0.9238,PREMIUM
14497,3,2363,pay_000014497,1397.03,INR,UPI,CAPTURED,,1,2026-05-27 04:01:00,4,2,0.08,0.95,0.7895,REGULAR
14498,2,1612,pay_000014498,6189.75,INR,WALLET,CAPTURED,,1,2026-05-27 04:04:00,4,2,0.2,0.88,0.8903,REGULAR
14499,3,733,pay_000014499,1903.3,INR,UPI,CAPTURED,,1,2026-05-27 04:08:00,4,2,0.08,0.95,0.8705,REGULAR
14500,1,1771,pay_000014500,2226.91,INR,CARD,CAPTURED,,1,2026-05-27 04:08:00,4,2,0.12,0.9,0.797,REGULAR
14501,3,1623,pay_000014501,515.49,INR,NETBANKING,CAPTURED,,1,2026-05-27 04:08:00,4,2,0.16,0.95,0.7192,REGULAR
14502,4,84,pay_000014502,1155.89,INR,UPI,CAPTURED,,1,2026-05-27 04:12:00,4,2,0.08,0.91,0.9331,REGULAR
14503,0,0,pay_000014503,428.07,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-27 04:13:00,4,2,0.2,0.93,0.7752,NEW
14504,1,2491,pay_000014504,1575.09,INR,WALLET,CAPTURED,,1,2026-05-27 04:16:00,4,2,0.2,0.9,0.8679,NEW
14505,3,2178,pay_000014505,3413.34,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-27 04:16:00,4,2,0.16,0.95,0.378,CHURN_RISK
14506,4,1009,pay_000014506,2567.1,INR,CARD,CAPTURED,,1,2026-05-27 04:17:00,4,2,0.12,0.91,0.8778,REGULAR
14507,2,792,pay_000014507,2885.16,INR,NETBANKING,CAPTURED,,1,2026-05-27 04:26:00,4,2,0.16,0.88,0.8624,REGULAR
14508,2,232,pay_000014508,1780.14,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 04:26:00,4,2,0.2,0.88,0.7523,NEW
14509,2,602,pay_000014509,1948.17,INR,UPI,CAPTURED,,1,2026-05-27 04:27:00,4,2,0.08,0.88,0.4105,NEW
14510,0,230,pay_000014510,2648.41,INR,NETBANKING,CAPTURED,,1,2026-05-27 04:33:00,4,2,0.16,0.93,0.8343,REGULAR
14511,1,256,pay_000014511,772.16,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,2026-05-27 04:34:00,4,2,0.08,0.9,0.8133,REGULAR
14512,0,2140,pay_000014512,468.84,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-27 04:41:00,4,2,0.12,0.93,0.4,NEW
14513,3,1963,pay_000014513,1495.35,INR,CARD,CAPTURED,,1,2026-05-27 04:41:00,4,2,0.12,0.95,0.6165,NEW
14514,3,1978,pay_000014514,1968.96,INR,NETBANKING,CAPTURED,,1,2026-05-27 04:45:00,4,2,0.16,0.95,0.6903,REGULAR
14515,1,141,pay_000014515,1318.52,INR,CARD,CAPTURED,,1,2026-05-27 04:48:00,4,2,0.12,0.9,0.9487,REGULAR
14516,2,922,pay_000014516,2257.77,INR,WALLET,CAPTURED,,1,2026-05-27 04:49:00,4,2,0.2,0.88,0.5185,REGULAR
14517,4,1544,pay_000014517,640.86,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-27 04:49:00,4,2,0.12,0.91,0.7393,NEW
14518,4,1384,pay_000014518,2916.12,INR,WALLET,CAPTURED,,1,2026-05-27 04:49:00,4,2,0.2,0.91,0.9236,REGULAR
14519,3,788,pay_000014519,953.96,INR,UPI,CAPTURED,,1,2026-05-27 04:55:00,4,2,0.08,0.95,0.796,REGULAR
14520,4,1019,pay_000014520,3689.73,INR,UPI,CAPTURED,,1,2026-05-27 04:56:00,4,2,0.08,0.91,0.249,CHURN_RISK
14521,2,1777,pay_000014521,520.55,INR,WALLET,CAPTURED,,1,2026-05-27 05:00:00,5,2,0.2,0.88,0.8321,REGULAR
14522,0,2115,pay_000014522,9449.54,INR,UPI,CAPTURED,,1,2026-05-27 05:01:00,5,2,0.08,0.93,0.9715,PREMIUM
14523,4,2414,pay_000014523,1109.47,INR,WALLET,CAPTURED,,1,2026-05-27 05:01:00,5,2,0.2,0.91,0.8589,REGULAR
14524,1,1771,pay_000014524,1622.8,INR,CARD,FAILED,AUTHENTICATION_FAILURE,1,2026-05-27 05:10:00,5,2,0.12,0.9,0.797,REGULAR
14525,2,687,pay_000014525,1355.96,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 05:11:00,5,2,0.2,0.88,0.7929,REGULAR
14526,4,2269,pay_000014526,2282.18,INR,CARD,FAILED,REPEATED_FAILURE,2,2026-05-27 05:12:00,5,2,0.12,0.91,0.6611,NEW
14527,4,1549,pay_000014527,4323.18,INR,WALLET,CAPTURED,,1,2026-05-27 05:18:00,5,2,0.2,0.91,0.6773,REGULAR
14528,2,1912,pay_000014528,2020.68,INR,CARD,FAILED,AUTHENTICATION_FAILURE,1,2026-05-27 05:28:00,5,2,0.12,0.88,0.8926,REGULAR
14529,1,926,pay_000014529,3951.48,INR,NETBANKING,CAPTURED,,1,2026-05-27 05:31:00,5,2,0.16,0.9,0.6635,NEW
14530,1,1391,pay_000014530,947.21,INR,WALLET,CAPTURED,,1,2026-05-27 05:33:00,5,2,0.2,0.9,0.6331,NEW
14531,3,1273,pay_000014531,2299.5,INR,CARD,CAPTURED,,1,2026-05-27 05:33:00,5,2,0.12,0.95,0.843,REGULAR
14532,3,1828,pay_000014532,1694.7,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-27 05:36:00,5,2,0.16,0.95,0.5583,CHURN_RISK
14533,3,208,pay_000014533,4313.4,INR,CARD,CAPTURED,,1,2026-05-27 05:36:00,5,2,0.12,0.95,0.7795,REGULAR
14534,3,1353,pay_000014534,2469.68,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-27 05:36:00,5,2,0.12,0.95,0.8649,REGULAR
14535,0,510,pay_000014535,2139.67,INR,WALLET,CAPTURED,,1,2026-05-27 05:39:00,5,2,0.2,0.93,0.7696,REGULAR
14536,2,402,pay_000014536,1660.64,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-27 05:45:00,5,2,0.16,0.88,0.6799,NEW
14537,0,1985,pay_000014537,1199.2,INR,WALLET,CAPTURED,,1,2026-05-27 05:45:00,5,2,0.2,0.93,0.2409,CHURN_RISK
14538,1,1351,pay_000014538,1663.22,INR,CARD,CAPTURED,,1,2026-05-27 05:47:00,5,2,0.12,0.9,0.6055,NEW
14539,2,862,pay_000014539,2550.28,INR,UPI,FAILED,REPEATED_FAILURE,4,2026-05-27 05:49:00,5,2,0.08,0.88,0.3868,CHURN_RISK
14540,2,1672,pay_000014540,2112.36,INR,UPI,FAILED,AUTHENTICATION_FAILURE,1,2026-05-27 05:50:00,5,2,0.08,0.88,0.2381,CHURN_RISK
14541,2,2,pay_000014541,2391.68,INR,UPI,CAPTURED,,1,2026-05-27 05:50:00,5,2,0.08,0.88,0.2475,CHURN_RISK
14542,1,2281,pay_000014542,6612.35,INR,UPI,CAPTURED,,1,2026-05-27 05:50:00,5,2,0.08,0.9,0.9067,REGULAR
14543,2,802,pay_000014543,5519.46,INR,NETBANKING,CAPTURED,,1,2026-05-27 05:50:00,5,2,0.16,0.88,0.8792,PREMIUM
14544,2,292,pay_000014544,1306.74,INR,WALLET,CAPTURED,,1,2026-05-27 05:50:00,5,2,0.2,0.88,0.4106,CHURN_RISK
14545,4,1674,pay_000014545,22723.12,INR,WALLET,CAPTURED,,1,2026-05-27 05:51:00,5,2,0.2,0.91,0.9283,REGULAR
14546,0,2120,pay_000014546,3973.38,INR,UPI,CAPTURED,,1,2026-05-27 05:52:00,5,2,0.08,0.93,0.8493,REGULAR
14547,3,2428,pay_000014547,915.04,INR,WALLET,CAPTURED,,1,2026-05-27 05:54:00,5,2,0.2,0.95,0.6997,NEW
14548,2,1882,pay_000014548,1774.98,INR,WALLET,CAPTURED,,1,2026-05-27 05:54:00,5,2,0.2,0.88,0.6612,REGULAR
14549,0,2135,pay_000014549,1934.4,INR,UPI,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-27 05:59:00,5,2,0.08,0.93,0.5149,NEW
14550,3,783,pay_000014550,350.19,INR,CARD,CAPTURED,,1,2026-05-27 06:08:00,6,2,0.12,0.95,0.4675,NEW
14551,2,1892,pay_000014551,4378.04,INR,UPI,CAPTURED,,1,2026-05-27 06:08:00,6,2,0.08,0.88,0.9231,REGULAR
14552,4,24,pay_000014552,13576.46,INR,UPI,CAPTURED,,1,2026-05-27 06:11:00,6,2,0.08,0.91,0.9188,PREMIUM
14553,3,2323,pay_000014553,2554.82,INR,CARD,FAILED,REPEATED_FAILURE,2,2026-05-27 06:12:00,6,2,0.12,0.95,0.8678,REGULAR
14554,4,2004,pay_000014554,10960.74,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-27 06:13:00,6,2,0.16,0.91,0.9135,PREMIUM
14555,3,1648,pay_000014555,2120.78,INR,WALLET,CAPTURED,,1,2026-05-27 06:18:00,6,2,0.2,0.95,0.8643,REGULAR
14556,2,2332,pay_000014556,1040.81,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-27 06:19:00,6,2,0.12,0.88,0.6322,NEW
14557,2,1297,pay_000014557,4529.46,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,2026-05-27 06:21:00,6,2,0.12,0.88,0.7771,REGULAR
14558,0,805,pay_000014558,6096.42,INR,UPI,CAPTURED,,1,2026-05-27 06:23:00,6,2,0.08,0.93,0.7237,REGULAR
14559,3,1348,pay_000014559,871.3,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-27 06:24:00,6,2,0.16,0.95,0.743,NEW
14560,3,138,pay_000014560,2349.72,INR,UPI,CAPTURED,,1,2026-05-27 06:30:00,6,2,0.08,0.95,0.7656,REGULAR
14561,0,2360,pay_000014561,970.25,INR,WALLET,CAPTURED,,1,2026-05-27 06:32:00,6,2,0.2,0.93,0.8363,NEW
14562,4,1269,pay_000014562,1861.17,INR,NETBANKING,FAILED,REPEATED_FAILURE,5,2026-05-27 06:33:00,6,2,0.16,0.91,0.8371,REGULAR
14563,0,5,pay_000014563,7818.14,INR,NETBANKING,FAILED,REPEATED_FAILURE,2,2026-05-27 06:45:00,6,2,0.16,0.93,0.8072,PREMIUM
14564,4,1509,pay_000014564,5260.1,INR,CARD,FAILED,REPEATED_FAILURE,2,2026-05-27 06:46:00,6,2,0.12,0.91,0.7239,REGULAR
14565,4,1289,pay_000014565,1288.94,INR,UPI,CAPTURED,,1,2026-05-27 06:46:00,6,2,0.08,0.91,0.7505,REGULAR
14566,1,2471,pay_000014566,1192.46,INR,NETBANKING,CAPTURED,,1,2026-05-27 06:51:00,6,2,0.16,0.9,0.9127,REGULAR
14567,2,1922,pay_000014567,7215.12,INR,CARD,CAPTURED,,1,2026-05-27 07:01:00,7,2,0.12,0.88,0.9798,PREMIUM
14568,4,684,pay_000014568,1485.09,INR,NETBANKING,CAPTURED,,1,2026-05-27 07:04:00,7,2,0.16,0.91,0.4249,CHURN_RISK
14569,0,95,pay_000014569,6364.25,INR,CARD,FAILED,AUTHENTICATION_FAILURE,1,2026-05-27 07:05:00,7,2,0.12,0.93,0.9379,PREMIUM
14570,1,1096,pay_000014570,4145.44,INR,CARD,CAPTURED,,1,2026-05-27 07:09:00,7,2,0.12,0.9,0.674,REGULAR
14571,2,2057,pay_000014571,2633.06,INR,UPI,CAPTURED,,1,2026-05-27 07:11:00,7,2,0.08,0.88,0.6012,CHURN_RISK
14572,1,1816,pay_000014572,4138.86,INR,WALLET,CAPTURED,,1,2026-05-27 07:11:00,7,2,0.2,0.9,0.8584,REGULAR
14573,4,2109,pay_000014573,4428.54,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 07:16:00,7,2,0.2,0.91,0.9599,REGULAR
14574,1,2076,pay_000014574,5428.21,INR,CARD,CAPTURED,,1,2026-05-27 07:23:00,7,2,0.12,0.9,0.8858,PREMIUM
14575,3,1308,pay_000014575,678.3,INR,UPI,CAPTURED,,1,2026-05-27 07:34:00,7,2,0.08,0.95,0.3775,CHURN_RISK
14576,3,2013,pay_000014576,3871.84,INR,NETBANKING,CAPTURED,,1,2026-05-27 07:35:00,7,2,0.16,0.95,0.9123,REGULAR
14577,1,2071,pay_000014577,9553.14,INR,CARD,CAPTURED,,1,2026-05-27 07:35:00,7,2,0.12,0.9,0.715,REGULAR
14578,4,259,pay_000014578,1732.56,INR,CARD,CAPTURED,,1,2026-05-27 07:36:00,7,2,0.12,0.91,0.9123,REGULAR
14579,1,356,pay_000014579,1951.25,INR,CARD,CAPTURED,,1,2026-05-27 07:36:00,7,2,0.12,0.9,0.7673,REGULAR
14580,2,587,pay_000014580,1910.38,INR,CARD,CAPTURED,,1,2026-05-27 07:38:00,7,2,0.12,0.88,0.4052,CHURN_RISK
14581,2,2357,pay_000014581,3989.79,INR,CARD,CAPTURED,,1,2026-05-27 07:41:00,7,2,0.12,0.88,0.7054,NEW
14582,3,2143,pay_000014582,9159.2,INR,NETBANKING,CAPTURED,,1,2026-05-27 07:41:00,7,2,0.16,0.95,0.858,PREMIUM
14583,2,122,pay_000014583,4420.41,INR,UPI,CAPTURED,,1,2026-05-27 07:42:00,7,2,0.08,0.88,0.91,REGULAR
14584,2,2317,pay_000014584,11779.65,INR,UPI,CAPTURED,,1,2026-05-27 07:43:00,7,2,0.08,0.88,0.8298,PREMIUM
14585,3,93,pay_000014585,2958.19,INR,CARD,CAPTURED,,1,2026-05-27 07:43:00,7,2,0.12,0.95,0.6233,REGULAR
14586,0,1920,pay_000014586,516.88,INR,UPI,CAPTURED,,1,2026-05-27 07:45:00,7,2,0.08,0.93,0.8646,REGULAR
14587,0,1310,pay_000014587,6684.1,INR,UPI,CAPTURED,,1,2026-05-27 07:45:00,7,2,0.08,0.93,0.908,PREMIUM
14588,0,1610,pay_000014588,1678.7,INR,UPI,CAPTURED,,1,2026-05-27 07:49:00,7,2,0.08,0.93,0.7142,REGULAR
14589,3,1838,pay_000014589,2530.95,INR,UPI,CAPTURED,,1,2026-05-27 07:50:00,7,2,0.08,0.95,0.7278,REGULAR
14590,0,2175,pay_000014590,3593.08,INR,WALLET,CAPTURED,,1,2026-05-27 07:55:00,7,2,0.2,0.93,0.7482,REGULAR
14591,0,1750,pay_000014591,6921.44,INR,CARD,CAPTURED,,1,2026-05-27 07:56:00,7,2,0.12,0.93,0.6121,NEW
14592,4,1354,pay_000014592,4672.96,INR,UPI,CAPTURED,,1,2026-05-27 07:57:00,7,2,0.08,0.91,0.9525,REGULAR
14593,0,1375,pay_000014593,1504.03,INR,UPI,CAPTURED,,1,2026-05-27 07:59:00,7,2,0.08,0.93,0.8439,REGULAR
14594,0,2415,pay_000014594,6853.13,INR,NETBANKING,CAPTURED,,1,2026-05-27 08:02:00,8,2,0.16,0.93,0.921,PREMIUM
14595,4,1959,pay_000014595,2104.0,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-27 08:03:00,8,2,0.16,0.91,0.8021,REGULAR
14596,1,1561,pay_000014596,6248.84,INR,UPI,CAPTURED,,1,2026-05-27 08:03:00,8,2,0.08,0.9,0.6541,NEW
14597,4,1519,pay_000014597,4285.49,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-27 08:04:00,8,2,0.2,0.91,0.5277,NEW
14598,2,742,pay_000014598,3800.26,INR,CARD,CAPTURED,,1,2026-05-27 08:05:00,8,2,0.12,0.88,0.6143,REGULAR
14599,0,2125,pay_000014599,3323.9,INR,WALLET,CAPTURED,,1,2026-05-27 08:06:00,8,2,0.2,0.93,0.9537,PREMIUM
14600,0,1795,pay_000014600,1887.27,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,2026-05-27 08:07:00,8,2,0.08,0.93,0.6954,REGULAR
14601,4,289,pay_000014601,2776.54,INR,WALLET,FAILED,REPEATED_FAILURE,5,2026-05-27 08:08:00,8,2,0.2,0.91,0.5443,CHURN_RISK
14602,1,1996,pay_000014602,3171.14,INR,CARD,CAPTURED,,1,2026-05-27 08:09:00,8,2,0.12,0.9,0.903,REGULAR
14603,3,2453,pay_000014603,736.02,INR,NETBANKING,CAPTURED,,1,2026-05-27 08:12:00,8,2,0.16,0.95,0.8386,REGULAR
14604,1,1816,pay_000014604,4495.81,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-27 08:14:00,8,2,0.2,0.9,0.8584,REGULAR
14605,1,2201,pay_000014605,3843.82,INR,NETBANKING,CAPTURED,,1,2026-05-27 08:16:00,8,2,0.16,0.9,0.6858,REGULAR
14606,1,1951,pay_000014606,379.17,INR,UPI,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-27 08:18:00,8,2,0.08,0.9,0.2441,CHURN_RISK
14607,3,2238,pay_000014607,5091.05,INR,NETBANKING,CAPTURED,,1,2026-05-27 08:19:00,8,2,0.16,0.95,0.9114,PREMIUM
14608,0,1455,pay_000014608,7953.7,INR,NETBANKING,CAPTURED,,1,2026-05-27 08:19:00,8,2,0.16,0.93,0.5674,CHURN_RISK
14609,4,909,pay_000014609,4180.2,INR,UPI,CAPTURED,,1,2026-05-27 08:21:00,8,2,0.08,0.91,0.3664,CHURN_RISK
14610,3,1168,pay_000014610,285.0,INR,WALLET,CAPTURED,,1,2026-05-27 08:22:00,8,2,0.2,0.95,0.8451,NEW
14611,2,2367,pay_000014611,4748.63,INR,CARD,FAILED,NETWORK_FAILURE,1,2026-05-27 08:25:00,8,2,0.12,0.88,0.8112,REGULAR
14612,4,1739,pay_000014612,3338.05,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-27 08:31:00,8,2,0.12,0.91,0.8114,PREMIUM
14613,3,353,pay_000014613,601.77,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 08:35:00,8,2,0.2,0.95,0.7744,NEW
14614,4,969,pay_000014614,5164.56,INR,UPI,CAPTURED,,1,2026-05-27 08:36:00,8,2,0.08,0.91,0.8083,PREMIUM
14615,4,194,pay_000014615,2695.44,INR,UPI,CAPTURED,,1,2026-05-27 08:39:00,8,2,0.08,0.91,0.5798,NEW
14616,3,2248,pay_000014616,1799.96,INR,NETBANKING,CAPTURED,,1,2026-05-27 08:39:00,8,2,0.16,0.95,0.6198,NEW
14617,1,996,pay_000014617,9862.89,INR,CARD,FAILED,AUTHENTICATION_FAILURE,1,2026-05-27 08:42:00,8,2,0.12,0.9,0.6901,REGULAR
14618,1,181,pay_000014618,3582.94,INR,WALLET,CAPTURED,,1,2026-05-27 08:43:00,8,2,0.2,0.9,0.7935,NEW
14619,2,2332,pay_000014619,486.96,INR,CARD,CAPTURED,,1,2026-05-27 08:45:00,8,2,0.12,0.88,0.6322,NEW
14620,4,2124,pay_000014620,1308.06,INR,CARD,CAPTURED,,1,2026-05-27 08:45:00,8,2,0.12,0.91,0.6869,REGULAR
14621,4,2419,pay_000014621,1207.37,INR,CARD,CAPTURED,,1,2026-05-27 08:45:00,8,2,0.12,0.91,0.6894,NEW
14622,0,880,pay_000014622,3815.58,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-27 08:48:00,8,2,0.2,0.93,0.7055,REGULAR
14623,3,1233,pay_000014623,15323.35,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-27 08:49:00,8,2,0.16,0.95,0.8672,REGULAR
14624,2,1267,pay_000014624,3929.87,INR,UPI,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-27 08:51:00,8,2,0.08,0.88,0.4687,CHURN_RISK
14625,4,1879,pay_000014625,1850.93,INR,UPI,CAPTURED,,1,2026-05-27 08:52:00,8,2,0.08,0.91,0.5,REGULAR
14626,1,2066,pay_000014626,568.64,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,2026-05-27 08:52:00,8,2,0.12,0.9,0.7853,REGULAR
14627,0,1345,pay_000014627,3900.69,INR,CARD,CAPTURED,,1,2026-05-27 08:55:00,8,2,0.12,0.93,0.9334,REGULAR
14628,1,1356,pay_000014628,1339.35,INR,NETBANKING,CAPTURED,,1,2026-05-27 08:55:00,8,2,0.16,0.9,0.7688,REGULAR
14629,3,283,pay_000014629,23812.28,INR,UPI,CAPTURED,,1,2026-05-27 08:57:00,8,2,0.08,0.95,0.8245,PREMIUM
14630,2,467,pay_000014630,1042.64,INR,UPI,CAPTURED,,1,2026-05-27 08:58:00,8,2,0.08,0.88,0.7568,REGULAR
14631,2,1632,pay_000014631,1004.85,INR,CARD,CAPTURED,,1,2026-05-27 09:06:00,9,2,0.12,0.88,0.7951,REGULAR
14632,4,1134,pay_000014632,967.29,INR,UPI,CAPTURED,,1,2026-05-27 09:14:00,9,2,0.08,0.91,0.8066,REGULAR
